0.000000	0.000000	inf	
-nan	-nan	inf	
-nan	0.000000	inf	
-nan	0.000000	inf	
-nan	0.000000	inf	
0.000000	0.000000	inf	
0.000000	0.000000	inf	
0.000000	0.000000	-1.000000	
0.000000	2.000000	-1.000000	
0.000000	2.000000	0.000000	
